snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W10_PIT_CIN_betus_20260907T001244Z,2026_NFL_W10_PIT_CIN,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260907T001244Z,2026_NFL_W10_LAC_BAL,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260907T001244Z,2026_NFL_W10_LAC_BAL,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260907T141702Z,2026_NFL_W10_WAS_NYG,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-1.5,-110.0,-110.0,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260907T141702Z,2026_NFL_W10_NE_DET,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-1.5,-112.0,-108.0,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260907T141702Z,2026_NFL_W10_NE_DET,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:53Z,fanduel,1.5,-115.0,-105.0,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260907T141702Z,2026_NFL_W10_KC_ATL,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,4.5,-110.0,-110.0,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260907T141702Z,2026_NFL_W10_BUF_NYJ,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,7.0,-105.0,-115.0,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260907T141702Z,2026_NFL_W10_CAR_NO,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-1.5,-105.0,-115.0,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260907T141702Z,2026_NFL_W10_CAR_NO,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:25Z,betus,-1.5,-110.0,-110.0,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260907T141702Z,2026_NFL_W10_HOU_CLE,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,4.5,-110.0,-110.0,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260907T141702Z,2026_NFL_W10_MIN_GB,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-4.5,-110.0,-110.0,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260907T141702Z,2026_NFL_W10_MIN_GB,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:25Z,betus,-4.5,-110.0,-110.0,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260907T141702Z,2026_NFL_W10_MIA_IND,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-6.5,-110.0,-110.0,-305.0,245.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260907T141702Z,2026_NFL_W10_JAX_TEN,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,2.5,-110.0,-110.0,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260907T141702Z,2026_NFL_W10_JAX_TEN,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:25Z,betus,2.5,-110.0,-110.0,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260907T141702Z,2026_NFL_W10_LAR_ARI,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,10.5,-110.0,-110.0,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260907T141702Z,2026_NFL_W10_SEA_LV,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,7.0,-110.0,-110.0,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260907T141702Z,2026_NFL_W10_SEA_LV,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:25Z,betus,7.0,-110.0,-110.0,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260907T141702Z,2026_NFL_W10_SF_DAL,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-1.5,-105.0,-115.0,-118.0,-102.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260907T141702Z,2026_NFL_W10_PIT_CIN,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-3.5,-110.0,-110.0,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260907T141702Z,2026_NFL_W10_PIT_CIN,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:25Z,betus,-3.5,-110.0,-110.0,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260907T141702Z,2026_NFL_W10_LAC_BAL,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:02Z,draftkings,-3.5,-110.0,-110.0,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260907T141702Z,2026_NFL_W10_LAC_BAL,2026-09-07T14:17:02.106552+00:00,2026-09-07T14:16:25Z,betus,-2.5,-110.0,-110.0,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260907T191255Z,2026_NFL_W10_WAS_NYG,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-1.5,-110,-110,-122.0,102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260907T191255Z,2026_NFL_W10_NE_DET,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260907T191255Z,2026_NFL_W10_NE_DET,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:19Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260907T191255Z,2026_NFL_W10_KC_ATL,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,4.5,-110,-110,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260907T191255Z,2026_NFL_W10_BUF_NYJ,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260907T191255Z,2026_NFL_W10_CAR_NO,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260907T191255Z,2026_NFL_W10_CAR_NO,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260907T191255Z,2026_NFL_W10_HOU_CLE,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260907T191255Z,2026_NFL_W10_MIN_GB,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260907T191255Z,2026_NFL_W10_MIN_GB,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260907T191255Z,2026_NFL_W10_MIA_IND,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-6.5,-110,-110,-310.0,250.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260907T191255Z,2026_NFL_W10_JAX_TEN,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260907T191255Z,2026_NFL_W10_JAX_TEN,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260907T191255Z,2026_NFL_W10_LAR_ARI,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260907T191255Z,2026_NFL_W10_SEA_LV,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260907T191255Z,2026_NFL_W10_SEA_LV,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260907T191255Z,2026_NFL_W10_SF_DAL,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-1.5,-105,-115,-118.0,-102.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260907T191255Z,2026_NFL_W10_PIT_CIN,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260907T191255Z,2026_NFL_W10_PIT_CIN,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260907T191255Z,2026_NFL_W10_LAC_BAL,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260907T191255Z,2026_NFL_W10_LAC_BAL,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260907T201252Z,2026_NFL_W10_WAS_NYG,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-110,-110,-122.0,102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260907T201252Z,2026_NFL_W10_NE_DET,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260907T201252Z,2026_NFL_W10_NE_DET,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:30Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260907T201252Z,2026_NFL_W10_KC_ATL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,4.5,-110,-110,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260907T201252Z,2026_NFL_W10_BUF_NYJ,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260907T201252Z,2026_NFL_W10_CAR_NO,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260907T201252Z,2026_NFL_W10_CAR_NO,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260907T201252Z,2026_NFL_W10_HOU_CLE,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260907T201252Z,2026_NFL_W10_MIN_GB,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260907T201252Z,2026_NFL_W10_MIN_GB,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260907T201252Z,2026_NFL_W10_MIA_IND,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-6.5,-110,-110,-310.0,250.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260907T201252Z,2026_NFL_W10_JAX_TEN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260907T201252Z,2026_NFL_W10_JAX_TEN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260907T201252Z,2026_NFL_W10_LAR_ARI,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260907T201252Z,2026_NFL_W10_SEA_LV,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260907T201252Z,2026_NFL_W10_SEA_LV,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260907T201252Z,2026_NFL_W10_SF_DAL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-105,-115,-118.0,-102.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260907T201252Z,2026_NFL_W10_PIT_CIN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260907T201252Z,2026_NFL_W10_PIT_CIN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260907T201252Z,2026_NFL_W10_LAC_BAL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260907T201252Z,2026_NFL_W10_LAC_BAL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260907T212903Z,2026_NFL_W10_WAS_NYG,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260907T212903Z,2026_NFL_W10_NE_DET,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260907T212903Z,2026_NFL_W10_NE_DET,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:29:02Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260907T212903Z,2026_NFL_W10_KC_ATL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,4.5,-110,-110,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260907T212903Z,2026_NFL_W10_BUF_NYJ,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260907T212903Z,2026_NFL_W10_CAR_NO,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260907T212903Z,2026_NFL_W10_CAR_NO,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260907T212903Z,2026_NFL_W10_HOU_CLE,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260907T212903Z,2026_NFL_W10_MIN_GB,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260907T212903Z,2026_NFL_W10_MIN_GB,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260907T212903Z,2026_NFL_W10_MIA_IND,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-6.5,-110,-110,-310.0,250.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260907T212903Z,2026_NFL_W10_JAX_TEN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260907T212903Z,2026_NFL_W10_JAX_TEN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260907T212903Z,2026_NFL_W10_LAR_ARI,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260907T212903Z,2026_NFL_W10_SEA_LV,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260907T212903Z,2026_NFL_W10_SEA_LV,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260907T212903Z,2026_NFL_W10_SF_DAL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-105,-115,-118.0,-102.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260907T212903Z,2026_NFL_W10_PIT_CIN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260907T212903Z,2026_NFL_W10_PIT_CIN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260907T212903Z,2026_NFL_W10_LAC_BAL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260907T212903Z,2026_NFL_W10_LAC_BAL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260907T221249Z,2026_NFL_W10_WAS_NYG,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260907T221249Z,2026_NFL_W10_NE_DET,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260907T221249Z,2026_NFL_W10_NE_DET,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260907T221249Z,2026_NFL_W10_KC_ATL,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,4.5,-110,-110,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260907T221249Z,2026_NFL_W10_BUF_NYJ,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260907T221249Z,2026_NFL_W10_CAR_NO,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260907T221249Z,2026_NFL_W10_CAR_NO,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260907T221249Z,2026_NFL_W10_HOU_CLE,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260907T221249Z,2026_NFL_W10_MIN_GB,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260907T221249Z,2026_NFL_W10_MIN_GB,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260907T221249Z,2026_NFL_W10_MIA_IND,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-6.5,-110,-110,-310.0,250.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260907T221249Z,2026_NFL_W10_JAX_TEN,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260907T221249Z,2026_NFL_W10_JAX_TEN,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260907T221249Z,2026_NFL_W10_LAR_ARI,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260907T221249Z,2026_NFL_W10_SEA_LV,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260907T221249Z,2026_NFL_W10_SEA_LV,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
